timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574356604251,13995,PDP1,200,,172.30.0.211-Thread Group 1-188,text,true,,152308,516,369,369,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3508,0,11
1574356597769,18500,PDP1,200,,172.30.0.57-Thread Group 1-1,text,true,,152294,516,371,371,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,4507,0,11
1574356589413,26858,PDP1,200,,172.30.0.57-Thread Group 1-81,text,true,,152357,516,371,371,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,18157,0,11
1574356607537,8740,PDP1,200,,172.30.0.57-Thread Group 1-275,text,true,,152367,516,371,371,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,4016,0,5
1574356605348,10934,PDP1,200,,172.30.0.57-Thread Group 1-146,text,true,,152283,516,371,371,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,915,0,11
1574356595617,20745,PLP1,200,,172.30.0.57-Thread Group 1-143,text,true,,408667,289,371,371,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,10764,0,11
1574356604761,11605,PDP1,200,,172.30.0.57-Thread Group 1-131,text,true,,152359,516,371,371,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,5242,0,4
1574356596797,19573,PDP2,200,,172.30.0.57-Thread Group 1-199,text,true,,141719,509,371,371,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,8559,0,5
1574356594674,21705,PDP2,200,,172.30.0.57-Thread Group 1-498,text,true,,141745,509,370,370,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,11190,0,0
1574356588701,27679,PDP1,200,,172.30.0.57-Thread Group 1-253,text,true,,152391,516,369,369,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,17162,0,11
1574356608763,7697,PLP2,200,,172.30.0.57-Thread Group 1-122,text,true,,199221,520,369,369,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,492,0,4
1574356606847,9652,PLP2,200,,172.30.0.57-Thread Group 1-74,text,true,,199118,520,369,369,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,225,0,10
1574356595108,21461,PLP1,200,,172.30.0.57-Thread Group 1-274,text,true,,408796,289,369,369,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,11561,0,11
1574356605063,11593,PLP2,200,,172.30.0.57-Thread Group 1-300,text,true,,199112,520,369,369,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,1383,0,13
1574356597122,19561,PLP1,200,,172.30.0.57-Thread Group 1-215,text,true,,408674,289,369,369,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,13039,0,9
1574356608902,7855,PLP2,200,,172.30.0.57-Thread Group 1-134,text,true,,199230,520,369,369,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,375,0,10
1574356611770,4991,PDP2,200,,172.30.0.57-Thread Group 1-109,text,true,,141650,509,369,369,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,381,0,11
1574356604869,11896,PDP1,200,,172.30.0.57-Thread Group 1-371,text,true,,152366,516,368,368,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3386,0,4
1574356607576,9289,PDP1,200,,172.30.0.57-Thread Group 1-226,text,true,,152352,516,368,368,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,1188,0,5
1574356604763,12117,PDP1,200,,172.30.0.57-Thread Group 1-71,text,true,,152373,516,368,368,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3393,0,10
1574356606874,10009,PDP1,200,,172.30.0.57-Thread Group 1-435,text,true,,152331,516,368,368,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,590,0,17
1574356594678,22275,PDP2,200,,172.30.0.57-Thread Group 1-144,text,true,,141719,509,368,368,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,7622,0,9
1574356606971,9988,PLP2,200,,172.30.0.57-Thread Group 1-161,text,true,,199121,520,367,367,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,576,0,11
1574356607279,9689,PDP1,200,,172.30.0.57-Thread Group 1-428,text,true,,152283,516,367,367,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,584,0,9
1574356588969,28013,PDP1,200,,172.30.0.57-Thread Group 1-70,text,true,,152359,516,367,367,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,13193,0,458
1574356588497,28569,PDP1,200,,172.30.0.57-Thread Group 1-239,text,true,,152382,516,367,367,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,17782,0,12
1574356606155,10950,PDP1,200,,172.30.0.57-Thread Group 1-422,text,true,,152352,516,367,367,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,5810,0,4
1574356588989,28178,PDP1,200,,172.30.0.57-Thread Group 1-290,text,true,,152352,516,367,367,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,16868,0,10
1574356596375,20802,PDP2,200,,172.30.0.57-Thread Group 1-396,text,true,,141713,509,367,367,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,8685,0,11
1574356606657,10697,PDP1,200,,172.30.0.57-Thread Group 1-322,text,true,,152370,516,366,366,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6410,0,4
1574356602668,14731,PDP1,200,,172.30.0.57-Thread Group 1-14,text,true,,152292,516,366,366,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,5011,0,11
1574356589129,28340,PDP1,200,,172.30.0.57-Thread Group 1-128,text,true,,152358,516,366,366,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,15851,0,12
1574356605846,11627,PDP1,200,,172.30.0.57-Thread Group 1-278,text,true,,152284,516,366,366,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3433,0,5
1574356607253,10324,PDP1,200,,172.30.0.57-Thread Group 1-424,text,true,,152320,516,366,366,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3401,0,11
1574356605779,11875,PLP2,200,,172.30.0.57-Thread Group 1-114,text,true,,199193,520,366,366,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,1106,0,10
1574356596076,21689,PLP1,200,,172.30.0.57-Thread Group 1-320,text,true,,408650,289,366,366,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,9304,0,9
1574356606034,11892,PDP1,200,,172.30.0.57-Thread Group 1-29,text,true,,152292,516,366,366,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3424,0,10
1574356602684,15281,PDP2,200,,172.30.0.57-Thread Group 1-212,text,true,,141741,509,366,366,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,3171,0,11
1574356588590,29391,PDP1,200,,172.30.0.57-Thread Group 1-68,text,true,,152370,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,16095,0,10
1574356612760,5223,PLP2,200,,172.30.0.57-Thread Group 1-316,text,true,,199158,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,4942,0,9
1574356603761,14227,PLP2,200,,172.30.0.57-Thread Group 1-43,text,true,,199215,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,9401,0,4
1574356607057,10993,PDP1,200,,172.30.0.57-Thread Group 1-180,text,true,,152283,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,425,0,11
1574356609861,8191,PLP2,200,,172.30.0.57-Thread Group 1-41,text,true,,199095,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,2488,0,12
1574356589280,28819,PDP1,200,,172.30.0.57-Thread Group 1-372,text,true,,152357,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,16582,0,12
1574356594963,23163,PDP1,200,,172.30.0.57-Thread Group 1-44,text,true,,152291,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,7187,0,9
1574356609862,8297,PLP2,200,,172.30.0.57-Thread Group 1-383,text,true,,199184,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,2102,0,12
1574356606370,11805,PDP1,200,,172.30.0.57-Thread Group 1-256,text,true,,152285,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2783,0,10
1574356607961,10216,PDP1,200,,172.30.0.57-Thread Group 1-421,text,true,,152372,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3096,0,10
1574356612859,5324,PLP2,200,,172.30.0.57-Thread Group 1-282,text,true,,199184,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,2198,0,9
1574356607271,10991,PDP1,200,,172.30.0.57-Thread Group 1-236,text,true,,152393,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3181,0,10
1574356606971,11293,PLP2,200,,172.30.0.57-Thread Group 1-298,text,true,,199174,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,1181,0,11
1574356603956,14407,PDP1,200,,172.30.0.57-Thread Group 1-224,text,true,,152283,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3513,0,5
1574356607052,11514,PDP1,200,,172.30.0.57-Thread Group 1-217,text,true,,152370,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6008,0,16
1574356612567,6091,PLP2,200,,172.30.0.57-Thread Group 1-430,text,true,,199084,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,218,0,10
1574356607077,11583,PDP1,200,,172.30.0.57-Thread Group 1-36,text,true,,152385,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,4010,0,5
1574356606250,12419,PDP1,200,,172.30.0.57-Thread Group 1-190,text,true,,152359,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3604,0,5
1574356607783,10888,PLP2,200,,172.30.0.57-Thread Group 1-135,text,true,,199196,520,365,365,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,1571,0,9
1574356604571,14156,PDP1,200,,172.30.0.57-Thread Group 1-291,text,true,,152352,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3480,0,10
1574356611111,7656,PDP1,200,,172.30.0.57-Thread Group 1-287,text,true,,152297,516,365,365,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,1761,0,11
1574356610067,8706,PDP2,200,,172.30.0.57-Thread Group 1-152,text,true,,141720,509,365,365,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,298,0,10
1574356599826,18953,PDP1,200,,172.30.0.57-Thread Group 1-281,text,true,,152285,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,5145,0,11
1574356603384,15396,PLP2,200,,172.30.0.57-Thread Group 1-497,text,true,,199186,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,4704,0,12
1574356606873,11988,PDP1,200,,172.30.0.57-Thread Group 1-337,text,true,,152294,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,1303,0,17
1574356595204,23665,PLP1,200,,172.30.0.57-Thread Group 1-170,text,true,,408624,289,364,364,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,6970,0,58
1574356608976,9904,PDP1,200,,172.30.0.57-Thread Group 1-183,text,true,,152285,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,578,0,5
1574356589447,29435,PDP1,200,,172.30.0.57-Thread Group 1-150,text,true,,152360,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,17157,0,9
1574356605252,13697,PDP1,200,,172.30.0.57-Thread Group 1-45,text,true,,152352,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,5003,0,11
1574356602652,16299,PDP1,200,,172.30.0.57-Thread Group 1-348,text,true,,152358,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,10630,0,15
1574356606967,11990,PDP1,200,,172.30.0.57-Thread Group 1-39,text,true,,152375,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6311,0,11
1574356607577,11383,PDP1,200,,172.30.0.57-Thread Group 1-18,text,true,,152284,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3274,0,10
1574356609472,9490,PDP1,200,,172.30.0.57-Thread Group 1-5,text,true,,152302,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,399,0,9
1574356602582,16383,PDP1,200,,172.30.0.57-Thread Group 1-100,text,true,,152341,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,9390,0,9
1574356611561,7546,PLP2,200,,172.30.0.57-Thread Group 1-228,text,true,,199110,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,204,0,5
1574356606272,12837,PDP1,200,,172.30.0.57-Thread Group 1-244,text,true,,152357,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,5692,0,5
1574356607347,11802,PDP1,200,,172.30.0.57-Thread Group 1-172,text,true,,152324,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,719,0,12
1574356605072,14081,PDP1,200,,172.30.0.57-Thread Group 1-233,text,true,,152352,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,7399,0,5
1574356589413,29740,PDP1,200,,172.30.0.57-Thread Group 1-346,text,true,,152368,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,15961,0,13
1574356604161,15011,PDP1,200,,172.30.0.57-Thread Group 1-72,text,true,,152283,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3301,0,11
1574356607168,12032,PDP1,200,,172.30.0.57-Thread Group 1-438,text,true,,152375,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,4393,0,9
1574356603154,16095,PDP1,200,,172.30.0.57-Thread Group 1-60,text,true,,152290,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2893,0,9
1574356607062,12198,PDP1,200,,172.30.0.57-Thread Group 1-434,text,true,,152352,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3695,0,4
1574356588971,30291,PDP1,200,,172.30.0.57-Thread Group 1-124,text,true,,152358,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,15987,0,10
1574356606960,12311,PDP1,200,,172.30.0.57-Thread Group 1-10,text,true,,152387,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6699,0,9
1574356602956,16318,PLP2,200,,172.30.0.57-Thread Group 1-132,text,true,,199181,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,6608,0,5
1574356592115,27160,PLP1,200,,172.30.0.57-Thread Group 1-147,text,true,,408626,289,364,364,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,21650,0,11
1574356597260,22150,PLP1,200,,172.30.0.57-Thread Group 1-76,text,true,,408662,289,364,364,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,8204,0,15
1574356604965,14503,PDP1,200,,172.30.0.57-Thread Group 1-46,text,true,,152383,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6245,0,5
1574356607958,11699,PDP1,200,,172.30.0.57-Thread Group 1-375,text,true,,152371,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2710,0,10
1574356603956,15709,PDP1,200,,172.30.0.57-Thread Group 1-326,text,true,,152273,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2293,0,5
1574356607967,11701,PDP1,200,,172.30.0.57-Thread Group 1-257,text,true,,152318,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2695,0,10
1574356610674,9076,PLP2,200,,172.30.0.57-Thread Group 1-319,text,true,,199100,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,377,0,9
1574356612975,6777,PDP1,200,,172.30.0.57-Thread Group 1-329,text,true,,152285,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,1901,0,10
1574356610663,9092,PLP2,200,,172.30.0.57-Thread Group 1-26,text,true,,199105,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,2314,0,10
1574356610958,8819,PLP2,200,,172.30.0.57-Thread Group 1-307,text,true,,199186,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,1307,0,5
1574356608300,11493,PDP1,200,,172.30.0.57-Thread Group 1-54,text,true,,152311,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,626,0,5
1574356599957,19837,PDP1,200,,172.30.0.57-Thread Group 1-333,text,true,,152285,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3492,0,66
1574356611963,7845,PLP2,200,,172.30.0.57-Thread Group 1-235,text,true,,199104,520,364,364,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,305,0,5
1574356597361,22485,PDP1,200,,172.30.0.57-Thread Group 1-388,text,true,,152311,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,10407,0,5
1574356607369,12484,PDP1,200,,172.30.0.57-Thread Group 1-8,text,true,,152308,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3202,0,6
1574356602663,17194,PDP1,200,,172.30.0.57-Thread Group 1-67,text,true,,152352,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,7705,0,14
1574356607159,12705,PDP1,200,,172.30.0.57-Thread Group 1-323,text,true,,152352,516,364,364,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,4408,0,4
1574356589268,25094,PDP1,200,,172.30.0.44-Thread Group 1-245,text,true,,152359,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,17085,0,13
1574356595610,18843,PLP1,200,,172.30.0.44-Thread Group 1-134,text,true,,408593,289,306,306,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,5648,0,479
1574356593719,20734,PLP1,200,,172.30.0.44-Thread Group 1-34,text,true,,408599,289,306,306,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,1858,0,10
1574356589166,25294,PDP1,200,,172.30.0.44-Thread Group 1-479,text,true,,152358,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,14619,0,11
1574356589210,25252,PDP1,200,,172.30.0.44-Thread Group 1-476,text,true,,152364,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,14653,0,10
1574356602958,11618,PDP1,200,,172.30.0.44-Thread Group 1-32,text,true,,152398,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2403,0,10
1574356588896,25888,PDP1,200,,172.30.0.44-Thread Group 1-459,text,true,,152357,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,13557,0,17
1574356606172,8827,PDP1,200,,172.30.0.44-Thread Group 1-214,text,true,,152376,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3383,0,9
1574356597750,17334,PDP1,200,,172.30.0.44-Thread Group 1-452,text,true,,152365,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,10604,0,9
1574356606552,8614,PDP1,200,,172.30.0.44-Thread Group 1-428,text,true,,152373,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,1814,0,5
1574356596283,18996,PDP1,200,,172.30.0.44-Thread Group 1-168,text,true,,152376,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6079,0,4
1574356606363,9001,PDP1,200,,172.30.0.44-Thread Group 1-77,text,true,,152352,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2702,0,11
1574356606554,8905,PLP2,200,,172.30.0.44-Thread Group 1-347,text,true,,199199,520,306,306,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,1505,0,24
1574356606676,8784,PLP2,200,,172.30.0.44-Thread Group 1-231,text,true,,199186,520,306,306,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,2045,0,185
1574356599857,15607,PDP1,200,,172.30.0.44-Thread Group 1-94,text,true,,152358,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,6626,0,6
1574356602656,13004,PLP2,200,,172.30.0.44-Thread Group 1-88,text,true,,199183,520,306,306,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,4014,0,13
1574356604159,11522,PDP1,200,,172.30.0.44-Thread Group 1-162,text,true,,152364,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,3825,0,11
1574356588536,27324,PDP1,200,,172.30.0.44-Thread Group 1-13,text,true,,152380,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,16650,0,9
1574356597097,18863,PLP1,200,,172.30.0.44-Thread Group 1-36,text,true,,408607,289,306,306,https://prod-co.corona.co/productos/revestimientos/pisos/c/pisos,5151,0,1076
1574356605058,10992,PDP1,200,,172.30.0.44-Thread Group 1-144,text,true,,152284,516,306,306,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,2906,0,12
1574356603483,12571,PDP2,200,,172.30.0.44-Thread Group 1-221,text,true,,141753,509,306,306,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,1787,0,5
1574356606952,9221,PLP2,200,,172.30.0.44-Thread Group 1-288,text,true,,199174,520,305,305,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,2208,0,306
1574356592967,23237,PDP2,200,,172.30.0.44-Thread Group 1-8,text,true,,141735,509,305,305,https://prod-co.corona.co/productos/sanitarios/orinales/orinal-arrecife-entrada-superior/p/O61061001,13614,0,10
1574356602776,13504,PLP2,200,,172.30.0.44-Thread Group 1-357,text,true,,199181,520,304,304,https://prod-co.corona.co/productos/revestimientos/decorados/c/decorados?q=%3Arelevance%3Aprice%3A%252420000%2B-%2B%252449999&text=#,4503,0,5
1574356588918,27363,PDP1,200,,172.30.0.44-Thread Group 1-14,text,true,,152383,516,304,304,https://prod-co.corona.co/productos/sanitarios/sanitarios-individuales/sanitario-aquapro-blanco/p/CO-001302,18356,0,10
